rcid,TOTALRAISED,YEARFOUNDED,EMPLOYEES,REVENUE,Bankrupt,Acquired_IPO,DEALSIZE,SeriesA
1173935,,2006.0,55.0,81.0,0.0,1.0,,0.0
1174009,21.22805186,2015.0,31.0,,0.0,0.0,,
1174137,4.37936,2018.0,18.0,,0.0,0.0,3.65936,0.0
1174255,0.49,2012.0,10.0,,0.0,1.0,0.3,0.0
1174667,,2016.0,8.0,,1.0,0.0,,0.0
1174688,10.0,2019.0,26.0,0.971624,0.0,0.0,5.2,1.0
1174772,,2000.0,20.0,6.5,0.0,0.0,0.7095,0.0
1174877,32.0,2015.0,8.0,,0.0,0.0,25.0,0.0
1174961,,2013.0,2.0,,0.0,0.0,,0.0
1174970,,2007.0,48.0,,0.0,1.0,,0.0
1175029,8.100006,2010.0,22.0,,0.0,1.0,5.200006,1.0
1175124,,,34.0,,0.0,1.0,15.8,0.0
1175154,9.232797,2012.0,19.0,3.3000000000000003,0.0,0.0,3.687,0.0
1175300,,2020.0,359.0,,0.0,0.0,,0.0
1175444,4.400001,2013.0,19.0,,1.0,0.0,2.0,0.0
1175503,,2020.0,6.0,,0.0,0.0,,0.0
1175654,48.100004,2018.0,35.0,14.4,0.0,0.0,45.0,1.0
1175705,7.6,2017.0,31.0,2.5,0.0,0.0,5.2,0.0
1175727,5.714361,2011.0,12.0,,1.0,0.0,2.67578,1.0
1175792,0.2,2008.0,8.0,,1.0,0.0,0.2,0.0
1175947,,1999.0,4000.0,61.9,0.0,1.0,,0.0
1175976,,2014.0,10.0,,1.0,0.0,,0.0
1176209,0.126,2009.0,6.0,,0.0,0.0,0.01,0.0
1176229,1.83176,2001.0,3.0,6.73586,0.0,0.0,1.3534,0.0
1176455,,2010.0,20.0,,0.0,1.0,,0.0
1176497,26.37382605,2018.0,26.0,,0.0,0.0,23.19882805,1.0
1176566,22.455,1995.0,,,0.0,1.0,9.3,0.0
1176603,65.006996,2019.0,160.0,320.0,1.0,0.0,22.5,1.0
1176751,,2009.0,51.0,,1.0,0.0,,0.0
1176803,,2004.0,,,0.0,1.0,,0.0
1176899,,2001.0,56.0,,0.0,1.0,0.663601,0.0
1176949,1.6,2019.0,19.0,,0.0,0.0,1.6,0.0
1176954,9.028001,2012.0,29.0,,0.0,0.0,5.200001,1.0
1177076,120.5,2015.0,43.0,,1.0,0.0,56.0,1.0
1177123,0.87,2011.0,3.0,,1.0,0.0,0.37,0.0
1177147,1.15,2008.0,10.0,,0.0,0.0,1.15,1.0
1177307,1.725,2014.0,8.0,,0.0,1.0,2.1,0.0
1177385,57.579998,2004.0,,,0.0,1.0,18.0,1.0
1177392,9.142187,2005.0,39.0,31.0,1.0,0.0,4.365521,1.0
1177432,,2003.0,150.0,,0.0,1.0,,0.0
1177621,1.0,2007.0,16.0,,0.0,0.0,1.0,0.0
1177705,,2008.0,20.0,,0.0,1.0,0.369,0.0
1177710,17.842947,2018.0,25.0,,0.0,0.0,17.842947,1.0
1177833,1.5,2013.0,38.0,2.2,0.0,0.0,1.5,0.0
1177881,0.32,2014.0,3.0,,1.0,0.0,0.15,0.0
1178141,,2000.0,19.0,4.36,0.0,1.0,0.360772,0.0
1178244,,2011.0,14.0,,0.0,1.0,,0.0
1178390,0.036,2015.0,10.0,0.33287,0.0,0.0,0.036,0.0
1178550,4.574569,2014.0,11.0,0.5772930000000001,0.0,1.0,1.0,0.0
1178670,2.884866,2016.0,8.0,1.0,0.0,0.0,2.0,0.0
1178672,48.996438,2015.0,45.0,,0.0,0.0,19.5,1.0
1178925,,2014.0,7.0,,0.0,0.0,0.5,0.0
1179002,,2016.0,,,0.0,1.0,,0.0
1179079,2.017,2013.0,12.0,,0.0,1.0,2.0,0.0
1179086,,1995.0,100.0,21.0,0.0,1.0,,0.0
1179097,,2016.0,40.0,0.48,0.0,0.0,,0.0
1179214,7.21,2016.0,15.0,0.6705,0.0,0.0,4.0,1.0
1179242,,2013.0,3.0,,0.0,0.0,0.1264,0.0
1179259,,,,,,,3.0,0.0
1179400,54.276368,2013.0,56.0,2.2,0.0,0.0,12.750002,1.0
1179514,0.375,2012.0,10.0,,1.0,0.0,0.2,0.0
1179530,25.975623,2013.0,13.0,,0.0,1.0,12.7,1.0
1179548,0.5,2020.0,8.0,,0.0,0.0,0.15,0.0
1179639,36.254097,2018.0,89.0,,0.0,0.0,16.000003,1.0
1179715,,1999.0,11.0,,0.0,1.0,,0.0
1179747,4.0,2008.0,41.0,,0.0,1.0,18.8,1.0
1179762,1.7,2019.0,33.0,0.4,0.0,0.0,1.1,1.0
1179851,14.771513,2012.0,73.0,13.0,0.0,0.0,6.500001,1.0
1179923,,2009.0,26.0,,0.0,1.0,,0.0
1180048,,1993.0,200.0,8.896,0.0,1.0,,0.0
1180176,0.04,2020.0,6.0,,0.0,0.0,0.02,0.0
1180241,8.592011,2018.0,39.0,,0.0,0.0,6.59201,1.0
1180292,220.0,2016.0,3.0,,0.0,0.0,220.0,0.0
1180597,7.000001,2010.0,15.0,,0.0,1.0,5.500001,1.0
1180619,4.65,2018.0,13.0,,0.0,0.0,4.65,0.0
1180780,94.740061,1999.0,9.0,,1.0,0.0,44.570001,1.0
1180897,249.874024,2013.0,300.0,100.0,0.0,0.0,140.000004,1.0
1180919,1.065,2018.0,3.0,,0.0,0.0,1.026,0.0
1180934,,2015.0,10.0,,0.0,0.0,,0.0
1181025,28.4,2009.0,457.0,200.0,0.0,0.0,28.4,0.0
1181059,0.45,2010.0,,,1.0,0.0,0.65,0.0
1181107,,2019.0,7.0,600.0,0.0,1.0,,0.0
1181117,0.12,2016.0,6.0,,0.0,1.0,50.0,0.0
1181164,,2008.0,,,0.0,1.0,,0.0
1181235,65.647009,2010.0,140.0,,0.0,0.0,40.0,1.0
1181383,,2005.0,,,0.0,1.0,0.00796707,0.0
1181527,5.6000000000000005,2015.0,31.0,,0.0,1.0,67.5,0.0
1181607,,2021.0,6.0,25.0,0.0,0.0,,0.0
1181624,,2009.0,134.0,,0.0,1.0,,0.0
1181728,18.733003,2011.0,82.0,5.6,0.0,1.0,6.5,1.0
1181730,496.335937,2014.0,88.0,0.0,0.0,1.0,231.310997,1.0
1181838,0.465,2016.0,7.0,,0.0,0.0,0.7991,0.0
1181988,0.6825,2015.0,18.0,,0.0,0.0,0.634,0.0
1182016,46.66,2004.0,22.0,,0.0,1.0,32.2,1.0
1182023,3.799524,2014.0,6.0,2.34803,0.0,0.0,2.0,0.0
1182153,0.25,2007.0,,,0.0,1.0,20.0,1.0
1182172,,1996.0,70.0,,0.0,0.0,0.4129,0.0
1182181,,2018.0,59.0,,0.0,0.0,,0.0
1182253,0.04,2012.0,4.0,,0.0,1.0,0.04,0.0
1182632,10.343723,2017.0,40.0,2.0,0.0,0.0,5.000001,1.0
1182644,10.899991,2018.0,28.0,,0.0,0.0,6.0,0.0
1182656,1.5,2008.0,25.0,,0.0,0.0,1.5,0.0
1182857,50.0,2009.0,119.0,18.5,0.0,1.0,100.0,0.0
1182925,20.676919,2008.0,,,0.0,1.0,14.676919,1.0
1182947,,2007.0,35.0,13.1,0.0,1.0,,0.0
1182978,1.40796,2007.0,1.0,,1.0,0.0,1.40796,1.0
1183107,14.5,2016.0,50.0,,0.0,1.0,100.0,1.0
1183141,40.511599,2005.0,39.0,,0.0,1.0,12.0,1.0
1183250,0.05,2012.0,11.0,0.3246,0.0,0.0,0.05,0.0
1183312,,2009.0,,,0.0,1.0,,0.0
1183450,4.055,2014.0,,,0.0,1.0,3.46,1.0
1183458,2.29,2011.0,23.0,6.71361,0.0,1.0,1.98,0.0
1183473,,2009.0,,,0.0,1.0,,0.0
1183628,,1999.0,264.0,36.27323491,0.0,0.0,37.44626026,0.0
1183690,0.1245,2014.0,6.0,,1.0,0.0,0.1,0.0
1183704,4.945,2015.0,5.0,0.00069,0.0,0.0,2.5,0.0
1183900,,2007.0,51.0,,0.0,0.0,,0.0
1184036,,2006.0,50.0,7.5,0.0,1.0,8.6,0.0
1184038,1.28161,2016.0,7.0,,0.0,0.0,1.00661,0.0
1184057,0.11,2018.0,21.0,,0.0,0.0,0.135,0.0
1184095,,2003.0,,,0.0,1.0,,0.0
1184238,1.75,2012.0,30.0,,0.0,1.0,18.917,1.0
1184247,6370.325,1938.0,2133.0,876.0,0.0,1.0,5300.0,0.0
1184252,25.682917,2018.0,37.0,1.0,0.0,0.0,19.739859,1.0
1184406,,,,,,,10.0,0.0
1184442,7.334999,2011.0,41.0,5.98,0.0,1.0,3.510001,1.0
1184582,,2017.0,8.0,,0.0,0.0,,0.0
1184628,2.5,2017.0,,,1.0,0.0,2.5,0.0
1184722,4.8,2011.0,17.0,,1.0,1.0,3.003264,0.0
1184758,0.07,,6.0,,0.0,0.0,0.07,0.0
1184785,9.682231,2009.0,,,0.0,0.0,9.682231,1.0
1184793,,2020.0,19.0,,0.0,0.0,,0.0
1184921,193.26276,2015.0,235.0,150.0,0.0,1.0,52.0,1.0
1184967,,2015.0,12.0,,0.0,1.0,,0.0
1185091,28.5,2003.0,13.0,,0.0,1.0,32.5,1.0
1185100,,2015.0,,,0.0,1.0,,0.0
1185106,25.7275,2007.0,,,0.0,1.0,184.486,1.0
1185152,,,,,,,0.05,0.0
1185180,0.1,2016.0,1.0,,0.0,1.0,0.1,0.0
1185199,51.5,2006.0,29.0,,0.0,1.0,27.5,0.0
1185223,0.0175,2012.0,11.0,,1.0,0.0,0.0175,0.0
1185269,11.454212,2005.0,14.0,0.024,0.0,1.0,7.439212,1.0
1185525,25.884729,2010.0,34.0,3.8,0.0,0.0,9.999998,1.0
1185868,16.05046,2014.0,96.0,12.0,0.0,0.0,14.5,0.0
1185879,,2001.0,17.0,17.5,0.0,1.0,,0.0
1185882,,2011.0,25.0,,0.0,1.0,,0.0
1185980,2.85,2012.0,62.0,,0.0,0.0,2.25,0.0
1185992,662.8000000000001,2002.0,16681.0,12649.856,0.0,1.0,319.0,1.0
1186052,1.959053,2010.0,11.0,,0.0,0.0,1.959053,0.0
1186099,1.5,2013.0,11.0,,0.0,1.0,1.5,1.0
1186126,0.12,2014.0,11.0,,0.0,0.0,0.12,0.0
1186134,,,,,,,,0.0
1186173,0.16,2016.0,5.0,,1.0,0.0,0.1,0.0
1186229,265.0,2002.0,22.0,,0.0,0.0,250.0,0.0
1186311,58.1,2011.0,250.0,,0.0,0.0,45.0,0.0
1186373,3.7,2013.0,155.0,,0.0,1.0,125.0,0.0
1186393,,2020.0,5.0,,0.0,1.0,,0.0
1186398,,2014.0,24.0,,0.0,0.0,,0.0
1186400,2.422558,2015.0,1.0,0.528797,1.0,0.0,2.422558,0.0
1186484,,2016.0,6.0,2.7,0.0,1.0,,0.0
1186594,,2015.0,36.0,,0.0,0.0,0.112057,0.0
1186692,0.549467,2014.0,5.0,,0.0,0.0,0.549467,0.0
1186818,10.699993,2017.0,18.0,,0.0,0.0,4.0,0.0
1186928,38.4,2003.0,19.0,,0.0,1.0,10.0,1.0
1187014,0.5754,2017.0,7.0,0.049156,0.0,0.0,0.28,0.0
1187032,8.69999,2016.0,174.0,4.87,0.0,1.0,48.0,1.0
1187070,,2016.0,3.0,,0.0,1.0,,0.0
1187098,1.5,2007.0,,,1.0,0.0,1.5,1.0
1187177,2151.5,1983.0,440000.0,7114.706,0.0,1.0,2150.0,0.0
1187214,0.494,2010.0,4.0,,0.0,0.0,0.4,0.0
1187452,,2009.0,59.0,48.0,0.0,1.0,,0.0
1187499,23.045351,1994.0,20.0,,0.0,1.0,6.0,1.0
1187734,8.31583,2014.0,40.0,1.0,1.0,0.0,6.21583,1.0
1187780,,,,,,,,0.0
1187999,12.0,2011.0,,,1.0,0.0,12.0,0.0
1188094,62.0,2015.0,62.0,,0.0,1.0,23.5,1.0
1188108,,2007.0,9.0,,0.0,1.0,,0.0
1188115,19.143073,2012.0,200.0,,0.0,1.0,17.143073,1.0
1188160,72.645819,2014.0,70.0,9.0,0.0,0.0,33.852452,1.0
1188396,0.478,2013.0,,,0.0,0.0,0.478,0.0
1188547,5.91,2010.0,,,1.0,0.0,1.9,0.0
1188669,,2013.0,16.0,,0.0,1.0,,0.0
1188684,17.201782,2013.0,24.0,,0.0,1.0,17.201782,1.0
1188718,2.95,2010.0,11.0,,0.0,1.0,2.05,0.0
1188740,0.02,2015.0,16.0,,0.0,0.0,0.02,0.0
1188826,23.100002,2007.0,15.0,,1.0,0.0,10.000001,1.0
1188878,48.027458,2013.0,41.0,,1.0,0.0,20.894956,1.0
1188925,5.11,2014.0,46.0,88.8307035,0.0,0.0,3.9,0.0
1188943,54.157794,2016.0,272.0,20.0,0.0,0.0,33.157794,1.0
1189048,,,,,,,,0.0
1189086,0.025,2011.0,3.0,,1.0,0.0,0.025,0.0
1189155,3.529811,1996.0,138.0,9.3165,0.0,0.0,3.529811,0.0
1189349,198.500001,2015.0,55.0,,0.0,0.0,65.000001,1.0
1189377,2.49,2014.0,4.0,,0.0,0.0,2.39,0.0
1189445,,2010.0,200.0,,0.0,0.0,30.0,0.0
1189453,0.85,2014.0,3.0,,1.0,0.0,0.55,0.0
1189526,,2008.0,11.0,,0.0,1.0,25.8,0.0
1189576,31.715986,2009.0,237.0,,0.0,0.0,13.0,1.0
1189680,,2018.0,3.0,,0.0,0.0,,
1189692,,,,,,,0.65831735,0.0
1189748,24.576,2015.0,48.0,,0.0,1.0,15.986,1.0
1189764,226.8479,2004.0,2439.0,495.409,0.0,1.0,6900.0,1.0
1189788,2.168517,2013.0,12.0,,0.0,0.0,31.059288,0.0
1189834,,2012.0,79.0,,0.0,1.0,25.0,0.0
1189950,,,43.0,2.0,0.0,1.0,,0.0
1189964,2.0,2011.0,13.0,,0.0,1.0,1.2,0.0
1190025,3.877205,2011.0,7.0,,0.0,0.0,2.190379,1.0
1190047,,2009.0,9.0,,0.0,1.0,,0.0
1190136,,2007.0,,,0.0,1.0,,0.0
1190146,1.81503,2009.0,8.0,,0.0,0.0,1.2,1.0
1190332,,2001.0,24.0,,0.0,0.0,0.273,0.0
1190371,1.514,,44.0,,0.0,0.0,1.5793,0.0
1190375,,2015.0,9.0,,0.0,0.0,1.183364,0.0
1190382,4.000001,2015.0,39.0,5.0,0.0,0.0,4.000001,0.0
1190393,4.63,2014.0,13.0,,1.0,0.0,3.5,0.0
1190398,37.0,2012.0,187.0,,0.0,1.0,37.0,0.0
1190631,102.313471,2012.0,304.0,,0.0,0.0,49.999992,1.0
1190654,1.3,2018.0,8.0,,0.0,1.0,1.2,0.0
1190707,,2006.0,37.0,32.0,0.0,1.0,73.0,0.0
1190720,,2017.0,,,0.0,1.0,,0.0
1190769,6.0,2003.0,,,0.0,1.0,6.0,1.0
1190900,300.074575,2016.0,141.0,,0.0,0.0,175.0,1.0
1190991,,2013.0,,,1.0,0.0,,1.0
1191074,63.611830000000005,2008.0,453.0,9.7,0.0,0.0,50.0,0.0
1191292,151.611727,2002.0,23.0,,1.0,0.0,50.0,1.0
1191371,,1998.0,,,0.0,1.0,,0.0
1191451,,2006.0,,10000.0,0.0,1.0,,0.0
1191673,0.786,2011.0,6.0,,0.0,1.0,0.668,0.0
1191703,17.5,,70.0,,0.0,0.0,16.0,1.0
1191848,,2015.0,405.0,123.5,0.0,1.0,351.8,0.0
1191958,3.619997,2015.0,14.0,,0.0,0.0,2.0,0.0
1191966,30.261558,2002.0,26.0,2.5,0.0,0.0,10.0,1.0
1192029,,,,,,,,0.0
1192078,,,,,,,,0.0
1192156,17.127513,2009.0,3.0,,0.0,1.0,13.797801,0.0
1192166,33.43459234,2010.0,43.0,3.0,0.0,1.0,23.999999,1.0
1192292,0.455,2012.0,5.0,0.5,0.0,0.0,0.25,0.0
1192475,8.444232,2015.0,54.0,,1.0,0.0,5.5,1.0
1192548,3.315361,2010.0,14.0,,0.0,0.0,3.315361,1.0
1192615,67.05907998,2008.0,37.0,8.237,0.0,1.0,25.41713303,0.0
1192654,10.99652,2009.0,19.0,,1.0,0.0,5.0,1.0
1192699,0.48307,2005.0,16.0,,1.0,0.0,,0.0
1192882,3.5,2017.0,12.0,,1.0,0.0,3.5,0.0
1193071,23.976588,2002.0,50.0,53.1,0.0,0.0,34.0,0.0
1193086,15.55,2018.0,27.0,,0.0,0.0,10.0,1.0
1193176,10.5,2013.0,14.0,,1.0,0.0,6.5,0.0
1193284,,2009.0,157.0,,0.0,1.0,1.8,0.0
1193313,,,,,0.0,0.0,,
1193355,,2016.0,15.0,,0.0,0.0,,0.0
1193370,5.830271,2015.0,16.0,,0.0,1.0,2.347329,0.0
1193406,344.806823,2007.0,121.0,,0.0,0.0,168.9,0.0
1193450,7.488929,2011.0,39.0,,0.0,1.0,3.419999,0.0
1193518,0.395,2015.0,6.0,,0.0,0.0,0.395,0.0
1193528,,2013.0,7.0,,1.0,0.0,,0.0
1193647,0.075,2012.0,10.0,,0.0,0.0,0.05,0.0
1193684,,2001.0,28.0,,0.0,1.0,,0.0
1193762,,,,,,,2.21643398,1.0
1193765,,2007.0,50.0,,0.0,1.0,,0.0
1193933,,2012.0,25.0,,0.0,1.0,904.0,0.0
1193958,37.5,2019.0,48.0,15.0,0.0,0.0,31.0,0.0
1194017,3.0,2014.0,57.0,3.831599,1.0,0.0,3.0,0.0
1194360,,,,,,,3.41023276,0.0
1194361,648.190243,2014.0,760.0,0.809,0.0,1.0,232.340243,0.0
1194407,,2014.0,62.0,,0.0,0.0,,0.0
1194522,,1997.0,32.0,10.0,0.0,1.0,,0.0
1194616,27.679306,2007.0,10.0,,0.0,0.0,11.987035,1.0
1194727,1.999995,2013.0,12.0,,0.0,1.0,1.999995,0.0
1194789,203.842979,2008.0,354.0,,0.0,0.0,60.0,1.0
1194893,,2003.0,,3.0,0.0,1.0,,0.0
1194916,0.075,2018.0,,1.5,0.0,1.0,0.744924,0.0
1195156,,2013.0,9.0,,1.0,0.0,0.035,0.0
1195260,1.33786,2013.0,7.0,,0.0,1.0,2.015195,0.0
1195315,2.5,2014.0,3.0,,1.0,0.0,2.5,0.0
1195560,90.640424,2008.0,25.0,,0.0,0.0,85.0,1.0
1195624,,2011.0,43.0,,0.0,0.0,,
1195699,,2011.0,8.0,,0.0,1.0,,0.0
1195729,146.983,2001.0,5000.0,555.0,0.0,0.0,90.0,0.0
1195736,0.15,2015.0,5.0,,0.0,0.0,0.15,0.0
1195769,1.375,2018.0,29.0,0.793701,0.0,0.0,3.1,0.0
1195931,0.048,2014.0,,,1.0,0.0,0.048,0.0
1195932,11.376905,2014.0,50.0,,0.0,0.0,7.0,1.0
1196136,,,,,,,,0.0
1196467,1.48335,2015.0,4.0,0.08873,0.0,0.0,0.95335,0.0
1196512,,2013.0,7.0,,0.0,0.0,,0.0
1196555,2.2,2013.0,10.0,1.0,0.0,1.0,2.2,0.0
1196556,,2014.0,,,0.0,1.0,,0.0
1196687,1.5,2020.0,11.0,,0.0,0.0,1.5,0.0
1196856,,2004.0,,,0.0,1.0,,0.0
1196945,3.0,2013.0,150.0,19.8,0.0,0.0,2.5,1.0
1196982,2.0,2019.0,61.0,1.0,0.0,0.0,,0.0
1197216,40.0,2021.0,26.0,,0.0,0.0,31.0,1.0
1197379,0.388,2011.0,2.0,,0.0,1.0,0.37,0.0
1197388,9.899999,2014.0,16.0,2.5,0.0,1.0,20.0,1.0
1197398,18.500001,2019.0,30.0,,0.0,1.0,25.1,1.0
1197419,105.62,1999.0,146.0,6.5625,0.0,1.0,24.5,1.0
1197430,9.556937,2019.0,40.0,,0.0,0.0,7.556937,1.0
1197565,,1994.0,,33.5,0.0,0.0,,0.0
1197780,2.8,2018.0,20.0,,0.0,0.0,2.8,0.0
1197911,0.15,2016.0,5.0,,0.0,1.0,0.15,0.0
1198026,7.4299,2017.0,18.0,,0.0,1.0,3.0,1.0
1198087,38.499993,2017.0,101.0,,0.0,0.0,14.999995,1.0
1198117,1.21,2010.0,4.0,,0.0,0.0,1.21,0.0
1198154,14.1,2018.0,32.0,,0.0,0.0,10.5,0.0
1198467,19.665,2016.0,25.0,7.162837,0.0,1.0,15.015,0.0
1198521,0.365,2012.0,5.0,,0.0,0.0,0.195,0.0
1198577,,2005.0,200.0,76.0,0.0,0.0,,0.0
1198680,4.6423000000000005,2009.0,15.0,,0.0,1.0,2.5,0.0
1198739,0.6,2007.0,7.0,,0.0,0.0,0.6,0.0
1198826,2.06,2020.0,13.0,,0.0,0.0,2.0,0.0
1198879,75.0,1996.0,,32.9,1.0,0.0,75.0,0.0
1199007,3.3,2020.0,13.0,,1.0,0.0,1.5,0.0
1199207,150.840315,2004.0,146.0,,0.0,0.0,30.5625,1.0
1199460,,2003.0,31.0,,0.0,1.0,,0.0
1199522,57.024988,2013.0,293.0,,0.0,0.0,43.0,1.0
1199534,,2008.0,,,0.0,1.0,,0.0
1199540,8.468671,2015.0,23.0,,0.0,0.0,5.024921,0.0
1199592,6.0,2013.0,35.0,,0.0,0.0,4.25,0.0
1199621,0.035,2020.0,5.0,,1.0,0.0,0.035,0.0
1199744,,2011.0,57.0,,0.0,0.0,2.0,0.0
1199836,,2014.0,,,0.0,0.0,0.323631,0.0
1199913,0.12,2015.0,,,1.0,0.0,0.12,0.0
1199941,1.55,2011.0,32.0,,0.0,1.0,55.0,0.0
1199942,2.713408,2011.0,10.0,,0.0,0.0,1.563407,0.0
1199955,15.525001,2008.0,400.0,900.0,0.0,0.0,210.0,1.0
1199982,,2003.0,47.0,5.21,0.0,1.0,,0.0
1200014,0.32,2013.0,6.0,,0.0,1.0,0.3,0.0
1200034,101.034775,2016.0,115.0,4.5,0.0,0.0,70.0,1.0
1200043,1.224438,2011.0,10.0,,1.0,0.0,0.650001,0.0
1200058,1.113,2010.0,4.0,,0.0,0.0,1.013,0.0
1200194,77.456126,2015.0,35.0,50.0,0.0,0.0,23.456128,1.0
1200198,65.0,2011.0,108.0,50.0,0.0,0.0,65.0,0.0
1200225,0.4,2011.0,,,1.0,0.0,,0.0
1200291,1.15,2013.0,5.0,,1.0,0.0,0.8,0.0
1200427,1.4318,2008.0,20.0,,0.0,0.0,1.4318,0.0
1200478,0.1,2012.0,5.0,,1.0,0.0,0.1,0.0
1200547,1.0,2006.0,180.0,,1.0,0.0,1.0,0.0
1200586,,2016.0,20.0,,0.0,1.0,,0.0
1200622,20.000677,2009.0,11.0,,0.0,1.0,17.2,1.0
1200797,0.0597,2010.0,,,0.0,1.0,0.0397,0.0
1200905,,1997.0,34.0,8.0,0.0,1.0,,0.0
1200930,0.3,2012.0,5.0,,1.0,0.0,0.3,0.0
1200951,0.983955,2015.0,20.0,,0.0,1.0,0.983955,0.0
1201325,3.0,2007.0,1.0,,1.0,0.0,3.0,1.0
1201435,,,,,,,,0.0
1201536,28.4,2015.0,140.0,2.38282,0.0,0.0,20.0,1.0
1201592,,2015.0,,,0.0,1.0,,0.0
1201768,3.3032,2005.0,60.0,11.3,1.0,0.0,1.8022,0.0
1201790,11.599998,2013.0,299.0,9.7,0.0,0.0,9.599998,1.0
1201828,,2015.0,10.0,,0.0,0.0,0.255999,0.0
1201861,228.610045,2013.0,265.0,8.3,0.0,0.0,93.000034,1.0
1201910,,2014.0,,,0.0,0.0,,
1202013,,,,,,,,0.0
1202169,44.999991,2009.0,30.0,,1.0,0.0,34.0,1.0
1202273,0.1,2020.0,13.0,0.49,0.0,0.0,0.1,0.0
1202414,,2010.0,13.0,,0.0,1.0,,0.0
1202535,,2012.0,56.0,,0.0,0.0,1.895102,0.0
1202547,,2000.0,15.0,,0.0,1.0,,0.0
1202749,,2000.0,700.0,,0.0,1.0,250.0,0.0
1202770,24.69604,2002.0,60.0,,0.0,1.0,29.8,1.0
1202830,1.3,2012.0,7.0,,0.0,1.0,1.3,0.0
1202855,8.399988,2016.0,11.0,,0.0,1.0,4.999998,1.0
1202923,2.375,2015.0,12.0,,0.0,1.0,1.5,0.0
1202986,14.150002,2016.0,31.0,,0.0,0.0,9.25,1.0
1202992,37.5,2009.0,36.0,21.9,0.0,0.0,28.0,0.0
1203070,3.5500000000000003,2017.0,6.0,,0.0,0.0,3.5,1.0
1203112,3.662021,2013.0,6.0,,0.0,0.0,2.612021,0.0
1203121,22.85,2006.0,11.0,,0.0,0.0,18.85,1.0
1203152,,2015.0,,,0.0,1.0,,0.0
1203166,1.0,2015.0,7.0,,0.0,1.0,2.92,0.0
1203254,,2011.0,8.0,,0.0,1.0,,0.0
1203263,,2015.0,,,0.0,0.0,,
1203283,,2017.0,,,0.0,1.0,14.8,0.0
1203426,0.12,2020.0,7.0,,1.0,0.0,0.12,0.0
1203523,26.0,1989.0,94.0,,0.0,1.0,16.0,0.0
1203580,2.102312,2014.0,80.0,,0.0,0.0,2.0,0.0
1203584,1.045,2008.0,17.0,,0.0,0.0,0.9,0.0
1203779,,2014.0,,,1.0,0.0,,0.0
1203863,9.0,2014.0,,,1.0,0.0,9.0,1.0
1203919,351.499959,2018.0,289.0,27.329,0.0,1.0,1100.0,0.0
1203985,0.35,2007.0,,,1.0,0.0,0.35,0.0
1203998,,2013.0,45.0,,0.0,1.0,3.4,0.0
1204004,70.77,2006.0,50.0,,0.0,1.0,79.24157223,1.0
1204027,20.000001,2000.0,,,1.0,1.0,18.0,1.0
1204039,,2017.0,7.0,,0.0,1.0,,0.0
1204050,8.999999,2014.0,15.0,,0.0,0.0,4.8,1.0
1204086,0.025,2014.0,8.0,,0.0,0.0,0.025,0.0
1204093,2.485964,2014.0,4.0,,0.0,0.0,2.475964,0.0
1204278,2.42,2017.0,16.0,,0.0,0.0,2.42,0.0
1204350,,2005.0,,,0.0,0.0,0.68113,0.0
1204380,1.96031,2016.0,7.0,,0.0,1.0,1.5,0.0
1204505,,2020.0,9.0,,1.0,0.0,,0.0
1204603,0.425,2023.0,24.0,,0.0,0.0,0.425,0.0
1204661,5.794658,2017.0,10.0,,0.0,0.0,3.5,0.0
1204695,207.495,1999.0,135.0,80.10000000000001,1.0,0.0,105.0,0.0
1204893,0.195,2021.0,8.0,,0.0,0.0,0.125,0.0
1204946,125.84320281,2012.0,350.0,20.0,0.0,0.0,100.000001,1.0
1204975,0.25,2010.0,30.0,2.049,0.0,0.0,0.25,0.0
1205136,683.74040094,1990.0,700.0,2.79,0.0,0.0,397.37804751,0.0
1205333,1.5,2012.0,10.0,,0.0,1.0,1.5,0.0
1205355,0.6,2011.0,6.0,,0.0,0.0,0.6,0.0
1205548,7.722961,2016.0,8.0,,0.0,0.0,3.8,0.0
1205566,202.147189,2002.0,164.0,15.242,0.0,1.0,1100.0,1.0
1205592,,2019.0,33.0,,0.0,0.0,,0.0
1205690,,,,,,,,0.0
1205748,7.92138,2011.0,12.0,5.24,0.0,0.0,3.07538,1.0
1206273,9.199129,2015.0,27.0,,0.0,0.0,6.299129,0.0
1206377,8.542448,2014.0,39.0,,0.0,0.0,7.610149,1.0
1206593,1.9,2004.0,,,0.0,1.0,11.1,0.0
1206619,,1999.0,51.0,8.0,0.0,1.0,,0.0
1206640,10.885409,2007.0,23.0,,0.0,1.0,5.403984,1.0
1206687,9.325,2019.0,22.0,,0.0,0.0,5.0,1.0
1206769,3.771116,2009.0,7.0,0.35,0.0,0.0,2.29,1.0
1206783,1.17,2016.0,10.0,,1.0,0.0,1.17,0.0
1206806,,2019.0,26.0,,0.0,0.0,,0.0
1206861,2.18,2008.0,14.0,0.85,0.0,0.0,1.25,1.0
1206917,50.455212,2017.0,102.0,3.2,0.0,0.0,15.0,1.0
1206953,27.096141,2007.0,11.0,12.1,0.0,0.0,10.32182,0.0
1207006,,2003.0,,,0.0,1.0,,0.0
1207036,,2012.0,31.0,,0.0,0.0,,
1207104,2.136431,2018.0,8.0,,0.0,0.0,0.973924,0.0
1207172,,,,,0.0,1.0,,0.0
1207195,0.55,2014.0,10.0,,0.0,0.0,0.3,0.0
